,created_on,property_type,place_name,place_with_parent_names,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,rooms,properati_url,barrio,PH,apartment,house,price_m2
10533,2017-09-08,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.632354600000006,-58.3826072,110000.0,71.0,65.0,3.0,https://www.properati.com.ar/1ei8l_venta_departamento_barracas_balcon_lavadero_luminoso_placard_subte-linea-c_apto-credito-hipotecario_netprop,BARRACAS,0.0,1.0,0.0,1549.2957746478874
10534,2017-09-08,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6355858169,-58.3710434291,150051.0,63.0,44.0,2.0,https://www.properati.com.ar/1eigr_venta_departamento_barracas_balcon_parrilla_terraza_garage_achaval-cornejo_e1u,BARRACAS,0.0,1.0,0.0,2381.7619047619046
10535,2017-09-08,house,Barracas,|Argentina|Capital Federal|Barracas|,-34.6467768508,-58.387449231000005,218000.0,240.0,180.0,7.0,https://www.properati.com.ar/1ej1n_venta_casa_barracas_australia-2800_balcon_patio_terraza_garage_americo-gonzalez,BARRACAS,0.0,0.0,1.0,908.3333333333334
10536,2017-09-08,house,Barracas,|Argentina|Capital Federal|Barracas|,-34.6520193,-58.3817437,250000.0,156.0,88.0,5.0,https://www.properati.com.ar/1ejcq_venta_casa_barracas_suite_lavadero_parrilla_patio_terraza_garage_placard_di-mitrio-inmobiliaria_d2r,BARRACAS,0.0,0.0,1.0,1602.5641025641025
10537,2017-09-10,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.6419898,-58.3779975,240000.0,268.0,188.0,3.0,https://www.properati.com.ar/1ekzs_venta_departamento_barracas_olavarria-1992_parrilla_placard_mks-propiedades_6m3,BARRACAS,1.0,0.0,0.0,895.5223880597015
10538,2017-09-10,house,Barracas,|Argentina|Capital Federal|Barracas|,-34.6522071,-58.3867205,450000.0,370.0,250.0,3.0,https://www.properati.com.ar/1ekzt_venta_casa_barracas_rio-cuarto-2871_jardin_luminoso_dependencias_mks-propiedades_6m3,BARRACAS,0.0,0.0,1.0,1216.2162162162163
10539,2017-09-10,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6420604,-58.37205600000001,200000.0,122.0,122.0,4.0,https://www.properati.com.ar/1ekzw_venta_departamento_barracas_rocha-1545_baulera_lavadero_luminoso_dependencias_mks-propiedades_6m3,BARRACAS,0.0,1.0,0.0,1639.344262295082
10540,2017-09-10,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.633914000000004,-58.381423,79000.0,64.0,64.0,2.0,https://www.properati.com.ar/1embo_venta_departamento_barracas_luminoso_garage_subte-linea-c_re-max-full,BARRACAS,0.0,1.0,0.0,1234.375
10541,2017-09-11,apartment,Boca,|Argentina|Capital Federal|Boca|,-34.632895,-58.3703427,200000.0,82.0,48.0,2.0,https://www.properati.com.ar/1emjh_venta_departamento_boca_suite_parrilla_patio_piscina_toilette_amenities_di-mitrio-inmobiliaria_d2r,BARRACAS,0.0,1.0,0.0,2439.0243902439024
10542,2017-09-11,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.6449369,-58.3760086,250000.0,199.0,134.0,7.0,https://www.properati.com.ar/1emkc_venta_ph_barracas_herrera_parrilla_quincho_terraza_di-mitrio-inmobiliaria_d2r,BARRACAS,1.0,0.0,0.0,1256.2814070351758
10543,2017-09-11,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.646569799999995,-58.3689162,205000.0,226.0,108.0,4.0,https://www.properati.com.ar/1emkd_venta_ph_barracas_lavadero_parrilla_terraza_luminoso_di-mitrio-inmobiliaria_d2r,BARRACAS,1.0,0.0,0.0,907.0796460176991
10544,2017-09-14,house,Barracas,|Argentina|Capital Federal|Barracas|,-34.64196,-58.388035,139000.0,210.0,174.0,5.0,https://www.properati.com.ar/1ery4_venta_casa_barracas_patio_mattera-inmuebles,BARRACAS,0.0,0.0,1.0,661.9047619047619
10545,2017-09-14,house,Barracas,|Argentina|Capital Federal|Barracas|,-34.632751,-58.37520600000001,575000.0,330.0,240.0,5.0,https://www.properati.com.ar/1erzy_venta_casa_barracas_suite_gimnasio_jardin_lavadero_parrilla_patio_toilette_vestidor_placard_subte-linea-c_mattera-inmuebles,BARRACAS,0.0,0.0,1.0,1742.4242424242425
10546,2017-09-15,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.6487636,-58.3755188,68000.0,53.0,43.0,2.0,https://www.properati.com.ar/1eu2q_venta_ph_barracas_lavadero_patio_grupo-lamadrid-constructora-inmobiliaria_euz,BARRACAS,1.0,0.0,0.0,1283.0188679245282
10547,2017-09-17,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.642263799999995,-58.3721978,105000.0,69.0,69.0,4.0,https://www.properati.com.ar/1exox_venta_departamento_barracas_rocha_1651_balcon_lavadero_vestidor_luminoso_placard_dueno-directo_hct,BARRACAS,0.0,1.0,0.0,1521.7391304347825
10548,2017-09-19,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.632749,-58.381863,95000.0,82.0,82.0,3.0,https://www.properati.com.ar/1ezkt_venta_departamento_barracas_lavadero_subte-linea-c_citati-propiedades_91q,BARRACAS,0.0,1.0,0.0,1158.5365853658536
10549,2017-09-20,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.650342200000004,-58.3914878,49000.0,50.0,50.0,2.0,https://www.properati.com.ar/1f45l_venta_departamento_barracas_apto-credito-hipotecario_infosubastas-sa_he0,BARRACAS,0.0,1.0,0.0,980.0
10550,2017-09-20,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.63640529999999,-58.3748374,160000.0,52.0,46.0,2.0,https://www.properati.com.ar/1f6k7_venta_departamento_barracas_balcon_terraza_luminoso_amenities_impecable_arkis-inmobiliaria_eoh,BARRACAS,0.0,1.0,0.0,3076.923076923077
10551,2017-09-25,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6405751,-58.3741344,169000.0,65.0,60.0,3.0,https://www.properati.com.ar/1fdmb_venta_departamento_barracas_luminoso_jorge-ruschin,BARRACAS,0.0,1.0,0.0,2600.0
10552,2017-09-26,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6351096,-58.374213,375000.0,154.0,134.0,4.0,https://www.properati.com.ar/1ff8i_venta_departamento_barracas_villafane-wenceslao-al-1600_balcon_lavadero_luminoso_dependencias_garage_cer-group-bienes-inmuebles,BARRACAS,0.0,1.0,0.0,2435.064935064935
10553,2017-09-26,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.64043529999999,-58.37856770000001,270000.0,118.0,118.0,2.0,https://www.properati.com.ar/1fh5k_venta_departamento_barracas_lavadero_piscina_vestidor_lujoso_garage_impecable_urbano-propiedades_ccu,BARRACAS,0.0,1.0,0.0,2288.135593220339
10554,2017-09-30,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6437973,-58.3744929,125000.0,47.0,42.0,2.0,https://www.properati.com.ar/1flwq_venta_departamento_barracas_luminoso_garage_estrenar_apto-credito-hipotecario_mym-las-heras,BARRACAS,0.0,1.0,0.0,2659.574468085106
10555,2017-10-05,house,Barracas,|Argentina|Capital Federal|Barracas|,-34.6544466,-58.384285,190000.0,179.0,141.0,4.0,https://www.properati.com.ar/1ftxp_venta_casa_barracas_lavadero_patio_terraza_garage_impecable_di-mitrio-inmobiliaria_d2r,BARRACAS,0.0,0.0,1.0,1061.4525139664804
10556,2017-10-05,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6396767,-58.369328,295000.0,229.0,105.0,1.0,https://www.properati.com.ar/1fuuf_venta_departamento_barracas_balcon_piscina_terraza_amenities_achaval-cornejo_e1u,BARRACAS,0.0,1.0,0.0,1288.2096069868996
10557,2017-10-05,house,Barracas,|Argentina|Capital Federal|Barracas|,-34.627279275999996,-58.37363696560001,1550000.0,2500.0,2500.0,3.0,https://www.properati.com.ar/1fuxn_venta_casa_barracas_garage_inmobiliaria-giesso_e1l,BARRACAS,0.0,0.0,1.0,620.0
10558,2017-10-09,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6343468,-58.37536310000001,279000.0,65.0,65.0,3.0,https://www.properati.com.ar/1g0rc_venta_departamento_barracas_balcon_lujoso_garage_grupo-lamadrid-constructora-inmobiliaria_euz,BARRACAS,0.0,1.0,0.0,4292.307692307692
10559,2017-10-09,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6468465,-58.3727172,188000.0,88.0,77.0,4.0,https://www.properati.com.ar/1g1b4_venta_departamento_barracas_balcon_lavadero_placard_apto-credito-hipotecario_grupo-lamadrid-constructora-inmobiliaria_euz,BARRACAS,0.0,1.0,0.0,2136.3636363636365
10560,2017-10-10,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.632603700000004,-58.3762028,350000.0,180.0,165.0,6.0,https://www.properati.com.ar/1g4uq_venta_departamento_barracas_placard_subte-linea-c_pagel-propiedades,BARRACAS,0.0,1.0,0.0,1944.4444444444443
10561,2017-10-11,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6341066,-58.3758137,330000.0,110.0,100.0,3.0,https://www.properati.com.ar/1g5lr_venta_departamento_barracas_montes-de-oca-av-479_balcon_gimnasio_piscina_sum_toilette_lujoso_amenities_aire-acondicionado_estrenar_mks-propiedades_6m3,BARRACAS,0.0,1.0,0.0,3000.0
10562,2017-10-11,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6300119,-58.37398810000001,130000.0,59.0,59.0,3.0,https://www.properati.com.ar/1g64i_venta_departamento_barracas_ituzaingo-661_balcon_lavadero_luminoso_apto-credito-hipotecario_sbi-scotto-brokers-inmobiliarios,BARRACAS,0.0,1.0,0.0,2203.3898305084745
10563,2017-10-11,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6389258,-58.3743906,149000.0,72.0,72.0,3.0,https://www.properati.com.ar/1g8bm_venta_departamento_barracas_lujoso_grupo-lamadrid-constructora-inmobiliaria_euz,BARRACAS,0.0,1.0,0.0,2069.4444444444443
10564,2017-10-12,house,Barracas,|Argentina|Capital Federal|Barracas|,-34.650969,-58.394007,140000.0,154.0,154.0,3.0,https://www.properati.com.ar/1g8ok_venta_casa_barracas_parrilla_patio_quincho_terraza_luminoso_garage_re-max-express,BARRACAS,0.0,0.0,1.0,909.0909090909091
10565,2017-10-13,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.6544968,-58.38415300000001,128000.0,130.0,70.0,3.0,https://www.properati.com.ar/1gbke_venta_ph_barracas_lavadero_parrilla_terraza_luminoso_apto-credito-hipotecario_mb-inmobiliaria-sa,BARRACAS,1.0,0.0,0.0,984.6153846153846
10566,2017-10-14,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6307556,-58.3715356,72900.0,28.0,28.0,1.0,https://www.properati.com.ar/1gc74_venta_departamento_barracas_luminoso_clara-garcia-servicios-inmobiliarios_f4r,BARRACAS,0.0,1.0,0.0,2603.5714285714284
10567,2017-10-14,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6318015,-58.3762547,169500.0,98.0,98.0,4.0,https://www.properati.com.ar/1gc9g_venta_departamento_barracas_parrilla_quincho_terraza_dependencias_subte-linea-c_grupo-lamadrid-constructora-inmobiliaria_euz,BARRACAS,0.0,1.0,0.0,1729.591836734694
10568,2017-10-15,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.629995,-58.372443,388900.0,199.0,162.0,5.0,https://www.properati.com.ar/1gckp_venta_departamento_barracas_balcon_baulera_suite_lavadero_patio_sotano_terraza_toilette_vestidor_luminoso_lujoso_impecable_aire-acondicionado_doble-circulacion_re-max-habitat,BARRACAS,0.0,1.0,0.0,1954.2713567839196
10569,2017-10-16,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,-34.626993,-58.374889,115000.0,82.0,82.0,4.0,https://www.properati.com.ar/1gdd2_venta_departamento_san-telmo_luminoso_subte-linea-c_re-max-express,BARRACAS,0.0,1.0,0.0,1402.439024390244
10570,2017-10-17,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.63638,-58.375112,200000.0,105.0,103.0,3.0,https://www.properati.com.ar/1gf3e_venta_departamento_barracas_patio_toilette_dependencias_citati-propiedades_91q,BARRACAS,0.0,1.0,0.0,1904.7619047619048
10574,2017-10-17,apartment,Monserrat,|Argentina|Capital Federal|Monserrat|,-34.6485292984,-58.3849101186,205000.0,156.0,134.0,3.0,https://www.properati.com.ar/1gxb4_venta_departamento_monserrat_lujoso_embier-inmobiliaria,BARRACAS,0.0,1.0,0.0,1314.1025641025642
10575,2017-10-17,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,-34.6374626,-58.37063979999999,165000.0,75.0,67.0,3.0,https://www.properati.com.ar/1gxnt_venta_departamento_san-telmo_balcon_luminoso_vista_garage_placard_inmobiliaria-perez,BARRACAS,0.0,1.0,0.0,2200.0
10576,2017-10-17,house,Barracas,|Argentina|Capital Federal|Barracas|,-34.6394066,-58.3722213,300000.0,235.0,200.0,3.0,https://www.properati.com.ar/1gz7n_venta_casa_barracas_balcon_parrilla_patio_terraza_toilette_garage_impecable_nuevo-siglo-propiedades,BARRACAS,0.0,0.0,1.0,1276.595744680851
10577,2017-10-17,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.6395365,-58.37315690000001,220000.0,190.0,90.0,3.0,https://www.properati.com.ar/1gz8x_venta_ph_barracas_terraza_nuevo-siglo-propiedades,BARRACAS,1.0,0.0,0.0,1157.8947368421052
10578,2017-10-17,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6344201,-58.375379,230000.0,75.0,70.0,3.0,https://www.properati.com.ar/1gzcn_venta_departamento_barracas_balcon_suite_gimnasio_parrilla_piscina_sum_vista_sauna_garage_tenis_nuevo-siglo-propiedades,BARRACAS,0.0,1.0,0.0,3066.6666666666665
10579,2017-10-17,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6305666,-58.3716514,80000.0,45.0,42.0,3.0,https://www.properati.com.ar/1gzco_venta_departamento_barracas_balcon_placard_nuevo-siglo-propiedades,BARRACAS,0.0,1.0,0.0,1777.7777777777778
10580,2017-10-17,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6318074,-58.37429100000001,145000.0,70.0,65.0,3.0,https://www.properati.com.ar/1gzcq_venta_departamento_barracas_balcon_jardin_lavadero_piscina_placard_subte-linea-c_nuevo-siglo-propiedades,BARRACAS,0.0,1.0,0.0,2071.4285714285716
10581,2017-10-17,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6310407,-58.3705131,24934.34,38.0,35.0,3.0,https://www.properati.com.ar/1gzcr_venta_departamento_barracas_balcon_sum_garage_aire-acondicionado_nuevo-siglo-propiedades,BARRACAS,0.0,1.0,0.0,656.1668421052632
10582,2017-10-17,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6310407,-58.3705131,41098.33,62.0,55.0,3.0,https://www.properati.com.ar/1gzcs_venta_departamento_barracas_balcon_sum_garage_aire-acondicionado_nuevo-siglo-propiedades,BARRACAS,0.0,1.0,0.0,662.8762903225806
10583,2017-10-17,house,Barracas,|Argentina|Capital Federal|Barracas|,-34.6492515,-58.39158829999999,180000.0,277.0,93.82046724225495,3.0,https://www.properati.com.ar/1gzin_venta_casa_barracas_baulera_lavadero_parrilla_patio_terraza_garage_gisel-campos-negocios-inmobiliarios,BARRACAS,0.0,0.0,1.0,649.8194945848376
10584,2017-10-17,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,-34.650365070999996,-58.394482053900006,85000.0,67.0,65.0,3.0,https://www.properati.com.ar/1gztg_venta_departamento_balvanera_balcon_lavadero_placard_maxima-propiedades,BARRACAS,0.0,1.0,0.0,1268.6567164179105
10585,2017-10-18,house,Barracas,|Argentina|Capital Federal|Barracas|,-34.652296,-58.385738,240000.0,230.0,140.0,4.0,https://www.properati.com.ar/1h2g2_venta_casa_barracas_jardin_patio_terraza_garage_citati-propiedades_91q,BARRACAS,0.0,0.0,1.0,1043.4782608695652
10586,2017-10-18,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6325317,-58.3726713,159000.0,60.0,54.0,3.0,https://www.properati.com.ar/1h2jt_venta_departamento_barracas_azara-65_balcon_luminoso_placard_mks-propiedades_6m3,BARRACAS,0.0,1.0,0.0,2650.0
10587,2017-10-20,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,-34.628435,-58.37609499999999,72000.0,40.0,40.0,2.0,https://www.properati.com.ar/1haqi_venta_departamento_san-telmo_placard_subte-linea-c_maico-propiedades_dy9,BARRACAS,0.0,1.0,0.0,1800.0
10588,2017-10-20,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6322573,-58.3714539,126000.0,101.0,51.0,2.0,https://www.properati.com.ar/1haty_venta_departamento_barracas_suite_parrilla_quincho_hogarfe-inmobiliaria,BARRACAS,0.0,1.0,0.0,1247.5247524752476
10589,2017-10-20,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.63610300000001,-58.374931,179000.0,90.0,90.0,4.0,https://www.properati.com.ar/1hau5_venta_departamento_barracas_terraza_luminoso_clara-garcia-servicios-inmobiliarios_f4r,BARRACAS,0.0,1.0,0.0,1988.888888888889
10590,2017-10-21,house,Barracas,|Argentina|Capital Federal|Barracas|,-34.639677500000005,-58.3802331,235000.0,227.0,150.0,3.0,https://www.properati.com.ar/1hbjb_venta_casa_barracas_lanin-25_patio_luminoso_garage_placard_mks-propiedades_6m3,BARRACAS,0.0,0.0,1.0,1035.2422907488988
10591,2017-10-22,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6291877,-58.3775856,150000.0,89.0,75.0,3.0,https://www.properati.com.ar/1hck6_venta_departamento_barracas_balcon_luminoso_dependencias_impecable_subte-linea-c_arkis-inmobiliaria_eoh,BARRACAS,0.0,1.0,0.0,1685.3932584269662
10592,2017-10-22,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.649966,-58.3750845,220000.0,318.0,168.0,6.0,https://www.properati.com.ar/1hcl1_venta_ph_barracas_balcon_lavadero_patio_terraza_luminoso_dependencias_arkis-inmobiliaria_eoh,BARRACAS,1.0,0.0,0.0,691.8238993710692
10593,2017-10-22,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.6377425,-58.3725034,245000.0,325.0,236.0,6.0,https://www.properati.com.ar/1hclp_venta_ph_barracas_patio_sotano_arkis-inmobiliaria_eoh,BARRACAS,1.0,0.0,0.0,753.8461538461538
10594,2017-10-26,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.63610300000001,-58.374931,123000.0,65.0,93.82046724225495,3.0,https://www.properati.com.ar/1hghz_venta_ph_barracas_balcon_lavadero_patio_luminoso_amoblado_placard_apto-credito-hipotecario_cadahia-propiedades,BARRACAS,1.0,0.0,0.0,1892.3076923076924
10595,2017-10-27,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.644639,-58.37811600000001,118000.0,80.0,80.0,3.0,https://www.properati.com.ar/1hh0n_venta_ph_barracas_baulera_patio_dependencias_citati-propiedades_91q,BARRACAS,1.0,0.0,0.0,1475.0
10596,2017-10-31,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.630964,-58.371015,82000.0,40.0,40.0,2.0,https://www.properati.com.ar/1hna1_venta_departamento_barracas_luminoso_citati-propiedades_91q,BARRACAS,0.0,1.0,0.0,2050.0
10597,2017-10-31,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.642269,-58.371223,180000.0,98.0,98.0,4.0,https://www.properati.com.ar/1hna2_venta_ph_barracas_balcon_parrilla_patio_terraza_citati-propiedades_91q,BARRACAS,1.0,0.0,0.0,1836.734693877551
10598,2017-11-01,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.64658350000001,-58.3724103,92900.0,47.0,32.0,2.0,https://www.properati.com.ar/1ho74_venta_departamento_barracas_balcon_lavadero_terraza_luminoso_grupo-lamadrid-constructora-inmobiliaria_euz,BARRACAS,0.0,1.0,0.0,1976.595744680851
10599,2017-11-03,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.6377043922,-58.3894541117,160000.0,99.0,82.0,5.0,https://www.properati.com.ar/1hqz3_venta_ph_parque-patricios_balcon_patio_apto-credito-hipotecario_damico-propiedades_e0j,BARRACAS,1.0,0.0,0.0,1616.1616161616162
10600,2017-11-04,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6349853,-58.3756794,230000.0,67.0,64.0,3.0,https://www.properati.com.ar/1hrtu_venta_departamento_barracas_av-montes-de-oca-553_balcon_baulera_lavadero_terraza_toilette_garage_placard_mks-propiedades_6m3,BARRACAS,0.0,1.0,0.0,3432.8358208955224
10601,2017-11-07,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.631321,-58.37143,86000.0,42.0,42.0,2.0,https://www.properati.com.ar/1hu2v_venta_departamento_barracas_citati-propiedades_91q,BARRACAS,0.0,1.0,0.0,2047.6190476190477
10602,2017-11-08,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6366648,-58.37297710000001,83000.0,24.0,24.0,2.0,https://www.properati.com.ar/1hvz2_venta_departamento_barracas_balcon_luminoso_placard_arkis-inmobiliaria_eoh,BARRACAS,0.0,1.0,0.0,3458.3333333333335
10603,2017-11-09,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6284818628,-58.3745728595,87000.0,40.0,40.0,2.0,https://www.properati.com.ar/1hxv5_venta_departamento_barracas_piedras_1700_luminoso_placard_subte-linea-c_re-max-power,BARRACAS,0.0,1.0,0.0,2175.0
10604,2017-11-11,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.638079,-58.3760446,180000.0,74.0,69.0,3.0,https://www.properati.com.ar/1i11u_venta_departamento_barracas_balcon_lavadero_toilette_impecable_placard_arkis-inmobiliaria_eoh,BARRACAS,0.0,1.0,0.0,2432.4324324324325
10605,2017-11-11,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.63247,-58.37589499999999,141316.0,69.0,48.0,2.0,https://www.properati.com.ar/1i1ae_venta_departamento_barracas_garage_amenities_estrenar_subte-linea-c_arkis-inmobiliaria_eoh,BARRACAS,0.0,1.0,0.0,2048.057971014493
10606,2017-11-11,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.646006,-58.382718,115000.0,65.0,65.0,3.0,https://www.properati.com.ar/1i1hv_venta_ph_barracas_balcon_baulera_citati-propiedades_91q,BARRACAS,1.0,0.0,0.0,1769.2307692307693
10607,2017-11-12,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.628194881,-58.3715495496,550000.0,363.0,222.0,7.0,https://www.properati.com.ar/1i1xy_venta_ph_barracas_finochietto-enrique-dr-_500_balcon_hidromasaje_lavadero_quincho_terraza_toilette_leticia-firpo,BARRACAS,1.0,0.0,0.0,1515.1515151515152
10608,2017-11-13,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.6544968,-58.38415300000001,128000.0,130.0,70.0,3.0,https://www.properati.com.ar/1i285_venta_ph_barracas_lavadero_parrilla_terraza_luminoso_garage_apto-credito-hipotecario_mb-inmobiliaria-s-a,BARRACAS,1.0,0.0,0.0,984.6153846153846
10609,2017-11-14,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.6314773,-58.3762299,176510.0,87.0,46.0,2.0,https://www.properati.com.ar/1i2q4_venta_departamento_barracas_balcon_luminoso_lujoso_amenities_estrenar_subte-linea-c_arkis-inmobiliaria_eoh,BARRACAS,0.0,1.0,0.0,2028.8505747126437
10610,2017-11-15,PH,Barracas,|Argentina|Capital Federal|Barracas|,-34.630736299999995,-58.3761719,280000.0,199.0,163.0,5.0,https://www.properati.com.ar/1i4gi_venta_ph_barracas_patio_dependencias_subte-linea-c_arkis-inmobiliaria_eoh,BARRACAS,1.0,0.0,0.0,1407.035175879397
10611,2017-11-16,apartment,San Nicolás,|Argentina|Capital Federal|San Nicolás|,-34.644813799999994,-58.3733713,186000.0,78.0,93.82046724225495,3.0,https://www.properati.com.ar/1i6lf_venta_departamento_san-nicolas_balcon_suite_lavadero_vestidor_estrenar_fera-y-asociados,BARRACAS,0.0,1.0,0.0,2384.6153846153848
10612,2017-11-16,PH,Parque Patricios,|Argentina|Capital Federal|Parque Patricios|,-34.6526527,-58.38811670000001,85000.0,80.0,53.0,3.0,https://www.properati.com.ar/1i6o7_venta_ph_parque-patricios_terraza_de-la-torre-propiedades,BARRACAS,1.0,0.0,0.0,1062.5
